zone_id,timestamp,river_level,rainfall
Zone_D,2026-06-01T11:00:00,2.77,-999.0
Zone_D,2026-06-01T12:00:00,2.55,0.14
Zone_D,2026-06-01T13:00:00,2.79,4.58
Zone_D,2026-06-01T14:00:00,3.09,6.09
Zone_D,2026-06-01T15:00:00,3.37,4.33
zone_d,2026-06-01T16:00:00,,2.24
Zone_D,2026-06-01T17:00:00,3.17,3.45
Zone_D,2026-06-01T18:00:00,3.65,10.16
Zone_D,2026-06-01T19:00:00,3.61,2.75
Zone_D,2026-06-01T20:00:00,3.4,0.15
Zone_D,2026-06-01T21:00:00,3.19,2.25
Zone_D,2026-06-01T22:00:00,3.27,
Zone_D,2026-06-01T23:00:00,3.07,2.14
Zone_D,2026-06-02T00:00:00,3.3,6.96
Zone_D,2026-06-02T01:00:00,,4.75
zone_d,2026-06-02T02:00:00,3.42,0.47
Zone_D,2026-06-02T03:00:00,,8.67
zone_d,2026-06-02T04:00:00,3.53,
Zone_D,2026-06-02T05:00:00,,
Zone_D,2026-06-02T06:00:00,3.69,5.44
Zone_D,2026-06-02T07:00:00,3.51,1.39
Zone_D,2026-06-02T08:00:00,,2.27
Zone_D,2026-06-02T09:00:00,3.37,0.07
Zone_D,2026-06-02T10:00:00,3.13,0.31
Zone_D,2026-06-02T11:00:00,3.01,0.71
Zone_D,2026-06-02T12:00:00,2.86,1.35
Zone_D,2026-06-02T13:00:00,2.79,0.94
Zone_D,2026-06-02T14:00:00,,0.2
Zone_D,2026-06-02T15:00:00,2.29,1.05
Zone_D,2026-06-02T16:00:00,2.37,2.62
ZONE_D,2026-06-02T17:00:00,2.46,1.6
Zone_D,2026-06-02T18:00:00,2.47,
Zone_D,2026-06-02T19:00:00,2.47,2.15
zone_d,2026-06-02T20:00:00,2.39,0.14
zone_d,2026-06-02T21:00:00,2.76,5.88
Zone_D,2026-06-02T22:00:00,,
Zone_D,2026-06-02T23:00:00,2.46,
zone_d,2026-06-03T00:00:00,2.51,3.17
Zone_D,2026-06-03T01:00:00,2.42,0.14
Zone_D,2026-06-03T02:00:00,2.47,0.35
Zone_D,2026-06-03T03:00:00,2.57,-999.0
Zone_D,2026-06-03T04:00:00,2.33,1.6
Zone_D,2026-06-03T05:00:00,2.19,0.97
Zone_D,2026-06-03T06:00:00,2.06,0.82
zone_d,2026-06-03T07:00:00,1.86,1.14
Zone_D,2026-06-03T08:00:00,1.9,0.12
Zone_D,2026-06-03T09:00:00,1.81,0.5
zone_d,2026-06-03T10:00:00,1.78,0.16
Zone_D,2026-06-03T11:00:00,1.95,2.85
Zone_D,2026-06-03T12:00:00,2.05,0.28
Zone_D,2026-06-03T13:00:00,2.16,2.99
Zone_D,2026-06-03T14:00:00,2.22,1.2
ZONE_D,2026-06-03T15:00:00,2.12,-999.0
Zone_D,2026-06-03T16:00:00,2.08,3.42
Zone_D,2026-06-03T17:00:00,2.07,2.21
Zone_D,2026-06-03T18:00:00,,
Zone_D,2026-06-03T19:00:00,2.18,1.16
ZONE_D,2026-06-03T20:00:00,2.1,0.37
zone_d,2026-06-03T21:00:00,2.24,5.28
zone_d,2026-06-03T22:00:00,1.95,0.38
Zone_D,2026-06-03T23:00:00,5000.0,1.2
Zone_D,2026-06-04T00:00:00,2.21,0.98
Zone_D,2026-06-04T01:00:00,,
Zone_D,2026-06-04T02:00:00,2.14,0.02
Zone_D,2026-06-04T03:00:00,2.07,1.85
Zone_D,2026-06-04T04:00:00,1.93,1.12
Zone_D,2026-06-04T05:00:00,5000.0,0.31
Zone_D,2026-06-04T06:00:00,1.8,-999.0
Zone_D,2026-06-04T07:00:00,1.77,
ZONE_D,2026-06-04T08:00:00,1.81,
Zone_D,2026-06-04T09:00:00,2.09,5.18
zone_d,2026-06-04T10:00:00,2.4,5.67
Zone_D,2026-06-04T11:00:00,,
Zone_D,2026-06-04T12:00:00,,
Zone_D,2026-06-04T13:00:00,2.31,1.3
Zone_D,2026-06-04T14:00:00,2.7,4.41
ZONE_D,2026-06-04T15:00:00,2.63,
zone_d,2026-06-04T16:00:00,2.57,1.22
Zone_D,2026-06-04T17:00:00,2.6,1.18
zone_d,2026-06-04T18:00:00,2.48,
Zone_D,2026-06-04T19:00:00,2.34,0.16
Zone_D,2026-06-04T20:00:00,2.41,
Zone_D,2026-06-04T21:00:00,2.44,3.8
Zone_D,2026-06-04T22:00:00,2.66,2.35
Zone_D,2026-06-04T23:00:00,2.74,3.3
Zone_D,2026-06-05T00:00:00,5000.0,0.42
Zone_D,2026-06-05T01:00:00,2.71,3.96
Zone_D,2026-06-05T02:00:00,2.69,
Zone_D,2026-06-05T03:00:00,2.67,0.88
Zone_D,2026-06-05T04:00:00,3.16,12.82
ZONE_D,2026-06-05T05:00:00,3.9,18.8
Zone_D,2026-06-05T06:00:00,,33.04
Zone_D,2026-06-05T07:00:00,5.08,10.01
Zone_D,2026-06-05T08:00:00,6.68,39.94
Zone_D,2026-06-05T09:00:00,7.89,35.91
Zone_D,2026-06-05T10:00:00,7.87,11.79
zone_d,2026-06-05T11:00:00,8.18,20.43
zone_d,2026-06-05T12:00:00,8.6,23.19
zone_d,2026-06-05T13:00:00,,13.01
zone_d,2026-06-05T14:00:00,5000.0,22.73
Zone_D,2026-06-05T15:00:00,9.24,20.75
Zone_D,2026-06-05T16:00:00,8.99,15.1
Zone_D,2026-06-05T17:00:00,9.76,29.57
Zone_D,2026-06-05T18:00:00,11.16,46.96
Zone_D,2026-06-05T19:00:00,10.98,18.29
Zone_D,2026-06-05T20:00:00,10.98,19.31
Zone_D,2026-06-05T21:00:00,11.04,23.33
Zone_D,2026-06-05T22:00:00,5000.0,13.76
Zone_D,2026-06-05T23:00:00,11.46,32.05
ZONE_D,2026-06-06T00:00:00,12.39,37.77
zone_d,2026-06-06T01:00:00,,45.88
Zone_D,2026-06-06T02:00:00,13.94,33.01
Zone_D,2026-06-06T03:00:00,15.14,46.39
Zone_D,2026-06-06T04:00:00,14.33,10.41
ZONE_D,2026-06-06T05:00:00,14.13,23.37
Zone_D,2026-06-06T06:00:00,14.7,38.36
ZONE_D,2026-06-06T07:00:00,,22.07
Zone_D,2026-06-06T08:00:00,13.73,12.37
Zone_D,2026-06-06T09:00:00,13.75,26.19
Zone_D,2026-06-06T10:00:00,13.55,18.7
Zone_D,2026-06-06T11:00:00,14.06,34.81
Zone_D,2026-06-06T12:00:00,,17.79
Zone_D,2026-06-06T13:00:00,13.44,21.63
Zone_D,2026-06-06T14:00:00,13.24,17.36
Zone_D,2026-06-06T15:00:00,13.54,
zone_d,2026-06-06T16:00:00,13.37,23.66
Zone_D,2026-06-06T17:00:00,,32.83
Zone_D,2026-06-06T18:00:00,14.61,42.83
Zone_D,2026-06-06T19:00:00,15.01,38.54
Zone_D,2026-06-06T20:00:00,15.83,43.63
Zone_D,2026-06-06T21:00:00,14.56,1.53
Zone_D,2026-06-06T22:00:00,13.27,0.28
Zone_D,2026-06-06T23:00:00,12.2,
Zone_D,2026-06-07T00:00:00,11.1,1.95
zone_d,2026-06-07T01:00:00,10.37,2.53
Zone_D,2026-06-07T02:00:00,5000.0,0.27
ZONE_D,2026-06-07T03:00:00,8.97,3.17
Zone_D,2026-06-07T04:00:00,8.11,0.47
Zone_D,2026-06-07T05:00:00,5000.0,0.69
Zone_D,2026-06-07T06:00:00,6.7,0.9
Zone_D,2026-06-07T07:00:00,6.25,0.35
Zone_D,2026-06-07T08:00:00,5.67,0.47
Zone_D,2026-06-07T09:00:00,5.23,0.25
ZONE_D,2026-06-07T10:00:00,5.22,5.88
Zone_D,2026-06-07T11:00:00,4.94,1.91
Zone_D,2026-06-07T12:00:00,,4.47
Zone_D,2026-06-07T13:00:00,4.16,0.78
Zone_D,2026-06-07T14:00:00,3.99,3.55
Zone_D,2026-06-07T15:00:00,3.72,0.43
Zone_D,2026-06-07T16:00:00,3.6,2.04
Zone_D,2026-06-07T17:00:00,3.49,1.03
Zone_D,2026-06-07T18:00:00,3.51,3.08
ZONE_D,2026-06-07T19:00:00,3.3,0.91
Zone_D,2026-06-07T20:00:00,2.91,0.12
Zone_D,2026-06-07T21:00:00,2.9,0.44
Zone_D,2026-06-07T22:00:00,2.72,0.04
Zone_D,2026-06-07T23:00:00,2.43,0.76
Zone_D,2026-06-08T00:00:00,2.41,0.92
zone_d,2026-06-08T01:00:00,,3.38
Zone_D,2026-06-08T02:00:00,2.75,
Zone_D,2026-06-08T03:00:00,2.42,0.1
Zone_D,2026-06-08T04:00:00,2.54,2.46
Zone_D,2026-06-08T04:00:00,2.54,2.46
Zone_D,2026-06-08T05:00:00,2.72,4.19
Zone_D,2026-06-08T06:00:00,,3.92
Zone_D,2026-06-08T07:00:00,2.82,1.2
Zone_D,2026-06-08T08:00:00,2.81,
ZONE_D,2026-06-08T09:00:00,2.89,0.04
Zone_D,2026-06-08T10:00:00,2.86,1.77
zone_d,2026-06-08T11:00:00,2.56,0.68
zone_d,2026-06-08T11:00:00,2.56,0.68
Zone_D,2026-06-08T12:00:00,2.43,1.79
Zone_D,2026-06-08T13:00:00,2.31,
Zone_D,2026-06-08T14:00:00,2.34,1.49
Zone_D,2026-06-08T15:00:00,2.25,1.47
Zone_D,2026-06-08T16:00:00,2.18,
Zone_D,2026-06-08T17:00:00,2.19,1.4
Zone_D,2026-06-08T18:00:00,2.19,0.97
ZONE_D,2026-06-08T19:00:00,2.21,1.86
Zone_D,2026-06-08T20:00:00,2.21,2.33
Zone_D,2026-06-08T21:00:00,2.15,0.54
Zone_D,2026-06-08T22:00:00,2.2,2.8
zone_d,2026-06-08T23:00:00,1.99,0.33
Zone_D,2026-06-09T00:00:00,1.94,0.34
ZONE_D,2026-06-09T01:00:00,2.1,2.27
Zone_D,2026-06-09T02:00:00,2.07,0.22
Zone_D,2026-06-09T03:00:00,,2.93
zone_d,2026-06-09T04:00:00,2.0,1.99
Zone_D,2026-06-09T05:00:00,1.83,1.76
Zone_D,2026-06-09T05:00:00,1.83,1.76
ZONE_D,2026-06-09T06:00:00,1.88,1.74
Zone_D,2026-06-09T07:00:00,,1.11
Zone_D,2026-06-09T08:00:00,5000.0,3.1
Zone_D,2026-06-09T09:00:00,2.22,6.33
Zone_D,2026-06-09T10:00:00,2.04,-999.0
zone_d,2026-06-09T11:00:00,2.11,1.2
Zone_D,2026-06-09T12:00:00,1.97,0.58
Zone_D,2026-06-09T13:00:00,1.94,1.37
Zone_D,2026-06-09T14:00:00,2.21,3.0
Zone_D,2026-06-09T15:00:00,2.43,4.9
Zone_D,2026-06-09T16:00:00,2.24,
Zone_D,2026-06-09T17:00:00,2.31,3.57
Zone_D,2026-06-09T18:00:00,5000.0,0.22
Zone_D,2026-06-09T19:00:00,2.29,3.53
Zone_D,2026-06-09T20:00:00,2.27,
ZONE_D,2026-06-09T21:00:00,2.26,2.5
Zone_D,2026-06-09T22:00:00,2.25,0.46
Zone_D,2026-06-09T23:00:00,2.31,1.04
Zone_D,2026-06-10T00:00:00,2.24,1.21
Zone_D,2026-06-10T01:00:00,2.09,0.37
zone_d,2026-06-10T02:00:00,5000.0,
Zone_D,2026-06-10T03:00:00,2.26,1.83
zone_d,2026-06-10T04:00:00,2.15,
Zone_D,2026-06-10T05:00:00,2.39,4.92
Zone_D,2026-06-10T06:00:00,2.3,2.36
Zone_D,2026-06-10T07:00:00,2.26,0.85
Zone_D,2026-06-10T08:00:00,2.5,6.71
Zone_D,2026-06-10T09:00:00,2.46,2.94
Zone_D,2026-06-10T10:00:00,2.48,-999.0
Zone_D,2026-06-10T11:00:00,,1.0
Zone_D,2026-06-10T12:00:00,5000.0,1.91
Zone_D,2026-06-10T13:00:00,2.41,1.61
Zone_D,2026-06-10T14:00:00,2.35,0.72
Zone_D,2026-06-10T15:00:00,2.6,
Zone_D,2026-06-10T15:00:00,2.6,
Zone_D,2026-06-10T16:00:00,2.62,0.41
Zone_D,2026-06-10T17:00:00,5000.0,1.53
Zone_D,2026-06-10T18:00:00,2.55,1.46
zone_d,2026-06-10T19:00:00,2.37,1.11
Zone_D,2026-06-10T20:00:00,2.34,1.65
Zone_D,2026-06-10T21:00:00,2.33,1.57
Zone_D,2026-06-10T22:00:00,2.49,0.9
Zone_D,2026-06-10T23:00:00,2.35,0.48
zone_d,2026-06-11T00:00:00,2.35,1.59
Zone_D,2026-06-11T01:00:00,5000.0,4.09
Zone_D,2026-06-11T02:00:00,2.25,0.02
Zone_D,2026-06-11T03:00:00,,1.57
Zone_D,2026-06-11T04:00:00,,-999.0
Zone_D,2026-06-11T05:00:00,2.22,
Zone_D,2026-06-11T06:00:00,2.05,1.44
Zone_D,2026-06-11T07:00:00,1.92,0.82
Zone_D,2026-06-11T08:00:00,1.95,1.58
Zone_D,2026-06-11T09:00:00,1.8,0.15
Zone_D,2026-06-11T10:00:00,1.72,2.65
Zone_D,2026-06-11T11:00:00,,
Zone_D,2026-06-11T12:00:00,2.33,2.88
Zone_D,2026-06-11T13:00:00,2.11,0.1
Zone_D,2026-06-11T14:00:00,2.07,
zone_d,2026-06-11T15:00:00,1.89,1.06
zone_d,2026-06-11T15:00:00,1.89,1.06
Zone_D,2026-06-11T16:00:00,2.02,3.02
zone_d,2026-06-11T17:00:00,,-999.0
Zone_D,2026-06-11T18:00:00,,-999.0
Zone_D,2026-06-11T19:00:00,2.59,5.46
Zone_D,2026-06-11T20:00:00,2.42,2.26
Zone_D,2026-06-11T21:00:00,,0.43
Zone_D,2026-06-11T22:00:00,2.54,1.61
ZONE_D,2026-06-11T23:00:00,2.57,3.12
Zone_D,2026-06-12T00:00:00,2.58,2.51
Zone_D,2026-06-12T01:00:00,2.44,1.03
Zone_D,2026-06-12T02:00:00,2.34,0.97
Zone_D,2026-06-12T03:00:00,,0.51
zone_d,2026-06-12T04:00:00,2.21,0.55
Zone_D,2026-06-12T05:00:00,2.23,
Zone_D,2026-06-12T06:00:00,2.26,
Zone_D,2026-06-12T07:00:00,2.29,0.82
Zone_D,2026-06-12T08:00:00,2.25,1.0
Zone_D,2026-06-12T09:00:00,2.22,1.14
Zone_D,2026-06-12T10:00:00,2.04,2.45
ZONE_D,2026-06-12T11:00:00,2.21,4.46
Zone_D,2026-06-12T12:00:00,1.94,0.02
Zone_D,2026-06-12T13:00:00,1.88,0.22
Zone_D,2026-06-12T14:00:00,1.84,
Zone_D,2026-06-12T15:00:00,1.73,1.98
Zone_D,2026-06-12T16:00:00,1.96,2.51
ZONE_D,2026-06-12T17:00:00,2.2,4.29
Zone_D,2026-06-12T18:00:00,2.14,0.42
Zone_D,2026-06-12T19:00:00,2.08,1.62
Zone_D,2026-06-12T20:00:00,2.03,-999.0
Zone_D,2026-06-12T21:00:00,1.97,1.61
Zone_D,2026-06-12T22:00:00,2.23,
zone_d,2026-06-12T23:00:00,2.51,
Zone_D,2026-06-13T00:00:00,2.48,
Zone_D,2026-06-13T01:00:00,2.4,
Zone_D,2026-06-13T02:00:00,2.56,4.56
Zone_D,2026-06-13T03:00:00,2.58,
Zone_D,2026-06-13T04:00:00,,
Zone_D,2026-06-13T05:00:00,2.33,0.49
Zone_D,2026-06-13T06:00:00,2.18,0.59
Zone_D,2026-06-13T07:00:00,2.05,1.55
Zone_D,2026-06-13T08:00:00,2.04,0.69
Zone_D,2026-06-13T09:00:00,2.09,1.61
Zone_D,2026-06-13T10:00:00,2.07,4.26
Zone_D,2026-06-13T11:00:00,,
ZONE_D,2026-06-13T12:00:00,2.28,6.0
Zone_D,2026-06-13T13:00:00,,2.0
Zone_D,2026-06-13T14:00:00,2.45,5.39
Zone_D,2026-06-13T15:00:00,2.31,0.11
ZONE_D,2026-06-13T16:00:00,2.3,0.58
ZONE_D,2026-06-13T17:00:00,2.4,1.64
Zone_D,2026-06-13T18:00:00,2.34,0.3
Zone_D,2026-06-13T19:00:00,5000.0,
Zone_D,2026-06-13T20:00:00,2.16,0.37
Zone_D,2026-06-13T21:00:00,2.03,2.04
Zone_D,2026-06-13T22:00:00,1.95,1.52
Zone_D,2026-06-13T23:00:00,1.86,0.64
Zone_D,2026-06-14T00:00:00,,4.2
Zone_D,2026-06-14T01:00:00,2.1,2.19
Zone_D,2026-06-14T02:00:00,1.94,-999.0
Zone_D,2026-06-14T03:00:00,1.84,0.5
Zone_D,2026-06-14T04:00:00,1.88,2.37
Zone_D,2026-06-14T05:00:00,2.05,2.28
Zone_D,2026-06-14T06:00:00,2.28,5.31
ZONE_D,2026-06-14T07:00:00,2.45,2.78
Zone_D,2026-06-14T08:00:00,2.63,5.3
Zone_D,2026-06-14T09:00:00,2.46,3.37
Zone_D,2026-06-14T10:00:00,2.39,0.75
Zone_D,2026-06-14T11:00:00,5000.0,0.91
zone_d,2026-06-14T12:00:00,2.4,1.22
ZONE_D,2026-06-14T13:00:00,2.59,
Zone_D,2026-06-14T14:00:00,2.53,2.16
Zone_D,2026-06-14T15:00:00,2.5,0.21
zone_d,2026-06-14T16:00:00,5000.0,1.42
Zone_D,2026-06-14T17:00:00,2.47,1.5
Zone_D,2026-06-14T18:00:00,5000.0,1.04
Zone_D,2026-06-14T19:00:00,,0.79
Zone_D,2026-06-14T20:00:00,2.29,
Zone_D,2026-06-14T21:00:00,2.3,1.07
Zone_D,2026-06-14T22:00:00,2.34,1.27
Zone_D,2026-06-14T23:00:00,2.34,1.46
Zone_D,2026-06-15T00:00:00,2.07,0.03
Zone_D,2026-06-15T01:00:00,2.02,1.51
Zone_D,2026-06-15T02:00:00,2.06,0.05
Zone_D,2026-06-15T03:00:00,2.09,1.74
Zone_D,2026-06-15T04:00:00,,1.4
Zone_D,2026-06-15T05:00:00,2.01,0.02
Zone_D,2026-06-15T06:00:00,1.97,1.47
zone_d,2026-06-15T07:00:00,1.94,-999.0
Zone_D,2026-06-15T08:00:00,1.95,0.47
Zone_D,2026-06-15T09:00:00,2.06,1.71
Zone_D,2026-06-15T10:00:00,2.07,0.72
Zone_D,2026-06-15T11:00:00,2.09,0.8
Zone_D,2026-06-15T12:00:00,,2.14
ZONE_D,2026-06-15T13:00:00,,0.7
Zone_D,2026-06-15T14:00:00,2.0,0.38
Zone_D,2026-06-15T15:00:00,1.87,1.07
Zone_D,2026-06-15T16:00:00,1.71,1.22
Zone_D,2026-06-15T17:00:00,1.61,0.9
ZONE_D,2026-06-15T18:00:00,1.71,2.7
Zone_D,2026-06-15T19:00:00,1.58,0.46
zone_d,2026-06-15T20:00:00,1.65,
Zone_D,2026-06-15T21:00:00,1.73,4.22
Zone_D,2026-06-15T21:00:00,1.73,4.22
Zone_D,2026-06-15T22:00:00,2.12,7.62
Zone_D,2026-06-15T23:00:00,2.1,1.84
Zone_D,2026-06-16T00:00:00,1.96,0.53
Zone_D,2026-06-16T01:00:00,,0.99
zone_d,2026-06-16T02:00:00,2.3,7.61
Zone_D,2026-06-16T03:00:00,2.29,1.12
Zone_D,2026-06-16T04:00:00,2.19,
Zone_D,2026-06-16T05:00:00,2.24,0.28
Zone_D,2026-06-16T06:00:00,,0.43
ZONE_D,2026-06-16T07:00:00,2.37,1.1
Zone_D,2026-06-16T08:00:00,5000.0,0.05
Zone_D,2026-06-16T09:00:00,2.1,2.17
Zone_D,2026-06-16T10:00:00,2.01,0.83
Zone_D,2026-06-16T11:00:00,2.21,4.27
Zone_D,2026-06-16T12:00:00,2.27,
Zone_D,2026-06-16T13:00:00,2.37,1.4
Zone_D,2026-06-16T14:00:00,2.3,0.32
Zone_D,2026-06-16T15:00:00,2.1,0.15
Zone_D,2026-06-16T16:00:00,2.31,3.77
Zone_D,2026-06-16T17:00:00,2.24,0.67
Zone_D,2026-06-16T18:00:00,2.04,
Zone_D,2026-06-16T19:00:00,2.2,2.65
Zone_D,2026-06-16T20:00:00,2.11,0.92
Zone_D,2026-06-16T21:00:00,2.24,
Zone_D,2026-06-16T22:00:00,2.47,2.03
Zone_D,2026-06-16T23:00:00,2.6,4.29
Zone_D,2026-06-17T00:00:00,2.45,0.85
Zone_D,2026-06-17T01:00:00,2.62,3.77
Zone_D,2026-06-17T02:00:00,2.35,0.23
zone_d,2026-06-17T03:00:00,2.53,6.3
Zone_D,2026-06-17T04:00:00,2.4,0.59
Zone_D,2026-06-17T05:00:00,2.45,2.7
Zone_D,2026-06-17T06:00:00,2.34,1.24
Zone_D,2026-06-17T07:00:00,2.27,0.05
Zone_D,2026-06-17T08:00:00,,3.91
Zone_D,2026-06-17T09:00:00,2.18,1.42
Zone_D,2026-06-17T10:00:00,2.03,
Zone_D,2026-06-17T11:00:00,2.09,1.44
Zone_D,2026-06-17T12:00:00,2.1,3.98
Zone_D,2026-06-17T13:00:00,2.23,
Zone_D,2026-06-17T14:00:00,1.95,0.03
Zone_D,2026-06-17T15:00:00,1.79,0.33
Zone_D,2026-06-17T16:00:00,2.04,7.22
Zone_D,2026-06-17T17:00:00,1.91,0.38
zone_d,2026-06-17T18:00:00,1.94,2.34
Zone_D,2026-06-17T19:00:00,1.99,0.62
Zone_D,2026-06-17T20:00:00,2.21,3.43
Zone_D,2026-06-17T21:00:00,,1.17
Zone_D,2026-06-17T22:00:00,2.38,5.23
Zone_D,2026-06-17T23:00:00,2.4,1.92
Zone_D,2026-06-18T00:00:00,5000.0,0.37
Zone_D,2026-06-18T01:00:00,2.28,1.84
Zone_D,2026-06-18T02:00:00,2.46,4.15
Zone_D,2026-06-18T03:00:00,2.35,0.81
Zone_D,2026-06-18T04:00:00,2.3,0.39
Zone_D,2026-06-18T05:00:00,2.41,1.47
Zone_D,2026-06-18T06:00:00,2.32,
Zone_D,2026-06-18T07:00:00,,0.02
Zone_D,2026-06-18T08:00:00,2.27,
Zone_D,2026-06-18T09:00:00,2.06,0.08
Zone_D,2026-06-18T10:00:00,1.95,1.72
Zone_D,2026-06-18T11:00:00,1.79,2.43
Zone_D,2026-06-18T12:00:00,1.84,4.42
Zone_D,2026-06-18T13:00:00,,0.1
ZONE_D,2026-06-18T14:00:00,5000.0,0.16
Zone_D,2026-06-18T15:00:00,1.73,2.4
Zone_D,2026-06-18T16:00:00,1.88,2.24
Zone_D,2026-06-18T17:00:00,1.9,1.61
Zone_D,2026-06-18T18:00:00,2.03,1.61
Zone_D,2026-06-18T19:00:00,2.07,2.1
zone_d,2026-06-18T20:00:00,2.14,0.98
Zone_D,2026-06-18T21:00:00,5000.0,3.03
Zone_D,2026-06-18T22:00:00,2.11,0.46
Zone_D,2026-06-18T23:00:00,2.11,0.37
ZONE_D,2026-06-19T00:00:00,,
Zone_D,2026-06-19T01:00:00,2.13,1.38
Zone_D,2026-06-19T02:00:00,2.17,4.07
ZONE_D,2026-06-19T03:00:00,1.95,0.26
ZONE_D,2026-06-19T03:00:00,1.95,0.26
Zone_D,2026-06-19T04:00:00,1.89,-999.0
Zone_D,2026-06-19T05:00:00,1.95,0.02
Zone_D,2026-06-19T06:00:00,2.32,6.64
Zone_D,2026-06-19T07:00:00,2.13,2.19
Zone_D,2026-06-19T08:00:00,2.29,3.03
Zone_D,2026-06-19T09:00:00,2.28,-999.0
Zone_D,2026-06-19T10:00:00,2.3,1.15
Zone_D,2026-06-19T11:00:00,2.15,2.21
Zone_D,2026-06-19T12:00:00,2.2,0.93
Zone_D,2026-06-19T13:00:00,5000.0,3.59
Zone_D,2026-06-19T14:00:00,2.57,-999.0
Zone_D,2026-06-19T15:00:00,2.4,0.11
ZONE_D,2026-06-19T16:00:00,2.41,2.61
zone_d,2026-06-19T17:00:00,2.35,0.24
Zone_D,2026-06-19T18:00:00,2.19,0.63
Zone_D,2026-06-19T19:00:00,2.03,0.83
Zone_D,2026-06-19T20:00:00,2.37,
Zone_D,2026-06-19T20:00:00,2.37,
Zone_D,2026-06-19T21:00:00,,1.18
Zone_D,2026-06-19T21:00:00,,1.18
zone_d,2026-06-19T22:00:00,2.46,3.72
Zone_D,2026-06-19T23:00:00,2.62,1.47
Zone_D,2026-06-20T00:00:00,2.59,3.08
Zone_D,2026-06-20T01:00:00,2.6,2.16
Zone_D,2026-06-20T02:00:00,2.58,2.53
Zone_D,2026-06-20T03:00:00,2.65,
Zone_D,2026-06-20T04:00:00,2.73,1.63
Zone_D,2026-06-20T05:00:00,2.58,0.77
Zone_D,2026-06-20T06:00:00,2.4,
Zone_D,2026-06-20T07:00:00,2.25,0.16
Zone_D,2026-06-20T08:00:00,2.36,0.49
Zone_D,2026-06-20T09:00:00,,7.02
ZONE_D,2026-06-20T10:00:00,2.46,0.82
Zone_D,2026-06-20T11:00:00,2.35,1.59
Zone_D,2026-06-20T12:00:00,2.53,3.84
Zone_D,2026-06-20T13:00:00,2.52,3.11
Zone_D,2026-06-20T14:00:00,2.44,1.61
Zone_D,2026-06-20T15:00:00,5000.0,0.94
Zone_D,2026-06-20T16:00:00,,0.01
Zone_D,2026-06-20T17:00:00,2.18,1.27
Zone_D,2026-06-20T17:00:00,2.18,1.27
Zone_D,2026-06-20T18:00:00,,6.61
Zone_D,2026-06-20T19:00:00,,0.32
Zone_D,2026-06-20T20:00:00,2.57,2.09
Zone_D,2026-06-20T21:00:00,2.37,0.57
Zone_D,2026-06-20T22:00:00,2.32,0.01
ZONE_D,2026-06-20T23:00:00,2.17,0.03
Zone_D,2026-06-21T00:00:00,2.05,3.16
Zone_D,2026-06-21T01:00:00,2.25,6.37
Zone_D,2026-06-21T02:00:00,2.39,4.61
Zone_D,2026-06-21T03:00:00,2.48,
Zone_D,2026-06-21T04:00:00,2.33,1.91
Zone_D,2026-06-21T05:00:00,,11.86
Zone_D,2026-06-21T06:00:00,5000.0,0.65
Zone_D,2026-06-21T07:00:00,2.64,3.43
Zone_D,2026-06-21T08:00:00,2.6,
Zone_D,2026-06-21T09:00:00,2.52,0.18
Zone_D,2026-06-21T10:00:00,2.28,0.23
Zone_D,2026-06-21T11:00:00,2.36,0.22
Zone_D,2026-06-21T12:00:00,2.55,4.59
Zone_D,2026-06-21T13:00:00,2.5,1.27
Zone_D,2026-06-21T14:00:00,2.67,3.21
Zone_D,2026-06-21T15:00:00,2.72,2.13
Zone_D,2026-06-21T16:00:00,2.75,5.99
zone_d,2026-06-21T17:00:00,2.51,0.69
zone_d,2026-06-21T18:00:00,5000.0,-999.0
Zone_D,2026-06-21T19:00:00,2.52,3.75
Zone_D,2026-06-21T20:00:00,,0.51
Zone_D,2026-06-21T21:00:00,2.45,1.7
Zone_D,2026-06-21T22:00:00,2.44,3.05
Zone_D,2026-06-21T23:00:00,2.33,2.66
zone_d,2026-06-22T00:00:00,2.42,3.63
Zone_D,2026-06-22T01:00:00,2.68,6.27
ZONE_D,2026-06-22T02:00:00,2.7,1.21
Zone_D,2026-06-22T03:00:00,2.91,5.72
Zone_D,2026-06-22T04:00:00,2.99,4.99
Zone_D,2026-06-22T05:00:00,3.07,3.34
zone_d,2026-06-22T06:00:00,2.96,0.5
Zone_D,2026-06-22T07:00:00,2.89,0.32
Zone_D,2026-06-22T08:00:00,2.8,0.12
Zone_D,2026-06-22T09:00:00,2.66,1.38
ZONE_D,2026-06-22T10:00:00,,2.51
ZONE_D,2026-06-22T11:00:00,2.55,1.72
ZONE_D,2026-06-22T11:00:00,2.55,1.72
ZONE_D,2026-06-22T12:00:00,,1.75
ZONE_D,2026-06-22T13:00:00,2.49,2.4
Zone_D,2026-06-22T14:00:00,2.36,3.0
Zone_D,2026-06-22T15:00:00,2.29,0.48
Zone_D,2026-06-22T16:00:00,2.19,0.03
zone_d,2026-06-22T17:00:00,2.24,0.93
Zone_D,2026-06-22T18:00:00,2.2,0.31
zone_d,2026-06-22T19:00:00,5000.0,
zone_d,2026-06-22T19:00:00,5000.0,
zone_d,2026-06-22T20:00:00,1.91,0.01
Zone_D,2026-06-22T21:00:00,1.9,0.26
Zone_D,2026-06-22T22:00:00,2.07,-999.0
Zone_D,2026-06-22T23:00:00,2.09,2.28
